Date,line_id,line_name,station_name,daily_total
2018-09-10,1,Lakeshore West,Mimico GO,1546
2018-09-11,1,Lakeshore West,Mimico GO,1683
2018-09-12,1,Lakeshore West,Mimico GO,1726
2018-09-13,1,Lakeshore West,Mimico GO,1708
2018-09-14,1,Lakeshore West,Mimico GO,1752
2018-09-15,1,Lakeshore West,Mimico GO,4
2018-09-17,1,Lakeshore West,Mimico GO,1578
2018-09-18,1,Lakeshore West,Mimico GO,1683
2018-09-19,1,Lakeshore West,Mimico GO,1743
2018-09-20,1,Lakeshore West,Mimico GO,1800
2018-09-21,1,Lakeshore West,Mimico GO,1785
2018-09-22,1,Lakeshore West,Mimico GO,0
2018-09-23,1,Lakeshore West,Mimico GO,0
2018-09-24,1,Lakeshore West,Mimico GO,1731
2018-09-25,1,Lakeshore West,Mimico GO,1840
2018-09-26,1,Lakeshore West,Mimico GO,1880
2018-09-27,1,Lakeshore West,Mimico GO,1773
2018-09-28,1,Lakeshore West,Mimico GO,1691
2018-09-29,1,Lakeshore West,Mimico GO,0
2018-10-01,1,Lakeshore West,Mimico GO,1599
2018-10-02,1,Lakeshore West,Mimico GO,1634
2018-10-03,1,Lakeshore West,Mimico GO,1834
2018-10-04,1,Lakeshore West,Mimico GO,1713
2018-10-05,1,Lakeshore West,Mimico GO,1551
2018-10-06,1,Lakeshore West,Mimico GO,601
2018-10-07,1,Lakeshore West,Mimico GO,362
2018-10-08,1,Lakeshore West,Mimico GO,290
2018-10-09,1,Lakeshore West,Mimico GO,1744
2018-10-10,1,Lakeshore West,Mimico GO,1674
2018-10-11,1,Lakeshore West,Mimico GO,1716
2018-10-12,1,Lakeshore West,Mimico GO,1659
2018-10-13,1,Lakeshore West,Mimico GO,0
2018-10-15,1,Lakeshore West,Mimico GO,1716
2018-10-16,1,Lakeshore West,Mimico GO,1787
2018-10-17,1,Lakeshore West,Mimico GO,1751
2018-10-18,1,Lakeshore West,Mimico GO,1774
2018-10-19,1,Lakeshore West,Mimico GO,1678
2018-10-20,1,Lakeshore West,Mimico GO,0
2018-10-22,1,Lakeshore West,Mimico GO,1662
2018-10-23,1,Lakeshore West,Mimico GO,1709
2018-10-24,1,Lakeshore West,Mimico GO,1816
2018-10-25,1,Lakeshore West,Mimico GO,1710
2018-10-26,1,Lakeshore West,Mimico GO,1775
2018-10-27,1,Lakeshore West,Mimico GO,0
2018-10-29,1,Lakeshore West,Mimico GO,1721
2018-10-30,1,Lakeshore West,Mimico GO,1799
2018-10-31,1,Lakeshore West,Mimico GO,1631
2018-11-01,1,Lakeshore West,Mimico GO,1813
2018-11-02,1,Lakeshore West,Mimico GO,1683
2018-11-03,1,Lakeshore West,Mimico GO,757
2018-11-04,1,Lakeshore West,Mimico GO,535
2018-11-05,1,Lakeshore West,Mimico GO,1772
2018-11-06,1,Lakeshore West,Mimico GO,1816
2018-11-07,1,Lakeshore West,Mimico GO,1766
2018-11-08,1,Lakeshore West,Mimico GO,1756
2018-11-09,1,Lakeshore West,Mimico GO,1735
2018-11-10,1,Lakeshore West,Mimico GO,581
2018-11-11,1,Lakeshore West,Mimico GO,368
2018-11-12,1,Lakeshore West,Mimico GO,1384
2018-11-13,1,Lakeshore West,Mimico GO,1673
2018-11-14,1,Lakeshore West,Mimico GO,1763
2018-11-15,1,Lakeshore West,Mimico GO,1799
2018-11-16,1,Lakeshore West,Mimico GO,1524
2018-11-17,1,Lakeshore West,Mimico GO,471
2018-11-18,1,Lakeshore West,Mimico GO,483
2018-11-19,1,Lakeshore West,Mimico GO,1756
2018-11-20,1,Lakeshore West,Mimico GO,1680
2018-11-21,1,Lakeshore West,Mimico GO,1779
2018-11-22,1,Lakeshore West,Mimico GO,1711
2018-11-23,1,Lakeshore West,Mimico GO,1671
2018-11-24,1,Lakeshore West,Mimico GO,0
2018-11-26,1,Lakeshore West,Mimico GO,1646
2018-11-27,1,Lakeshore West,Mimico GO,1729
2018-11-28,1,Lakeshore West,Mimico GO,1829
2018-11-29,1,Lakeshore West,Mimico GO,1801
2018-11-30,1,Lakeshore West,Mimico GO,1714
2018-12-01,1,Lakeshore West,Mimico GO,0
2018-12-02,1,Lakeshore West,Mimico GO,0
2018-12-03,1,Lakeshore West,Mimico GO,1710
2018-12-04,1,Lakeshore West,Mimico GO,1664
2018-12-05,1,Lakeshore West,Mimico GO,1768
2018-12-06,1,Lakeshore West,Mimico GO,1765
2018-12-07,1,Lakeshore West,Mimico GO,1605
2018-12-08,1,Lakeshore West,Mimico GO,544
2018-12-09,1,Lakeshore West,Mimico GO,318
2018-12-10,1,Lakeshore West,Mimico GO,1645
2018-12-11,1,Lakeshore West,Mimico GO,1721
2018-12-12,1,Lakeshore West,Mimico GO,1745
2018-12-13,1,Lakeshore West,Mimico GO,1694
2018-12-14,1,Lakeshore West,Mimico GO,1657
2018-12-15,1,Lakeshore West,Mimico GO,498
2018-12-16,1,Lakeshore West,Mimico GO,345
2018-12-17,1,Lakeshore West,Mimico GO,1680
2018-12-18,1,Lakeshore West,Mimico GO,1659
2018-12-19,1,Lakeshore West,Mimico GO,1673
2018-12-20,1,Lakeshore West,Mimico GO,1633
2018-12-21,1,Lakeshore West,Mimico GO,1498
2018-12-22,1,Lakeshore West,Mimico GO,560
2018-12-23,1,Lakeshore West,Mimico GO,417
2018-12-24,1,Lakeshore West,Mimico GO,637
2018-12-25,1,Lakeshore West,Mimico GO,253
2018-12-26,1,Lakeshore West,Mimico GO,281
2018-12-27,1,Lakeshore West,Mimico GO,737
2018-12-28,1,Lakeshore West,Mimico GO,842
2018-12-29,1,Lakeshore West,Mimico GO,461
2018-12-30,1,Lakeshore West,Mimico GO,365
2018-12-31,1,Lakeshore West,Mimico GO,547
2019-01-01,1,Lakeshore West,Mimico GO,246
2019-01-02,1,Lakeshore West,Mimico GO,1176
2019-01-03,1,Lakeshore West,Mimico GO,1345
2019-01-04,1,Lakeshore West,Mimico GO,1334
2019-01-05,1,Lakeshore West,Mimico GO,487
2019-01-06,1,Lakeshore West,Mimico GO,337
2019-01-07,1,Lakeshore West,Mimico GO,1673
2019-01-08,1,Lakeshore West,Mimico GO,1771
2019-01-09,1,Lakeshore West,Mimico GO,1633
2019-01-10,1,Lakeshore West,Mimico GO,1578
2019-01-11,1,Lakeshore West,Mimico GO,1623
2019-01-12,1,Lakeshore West,Mimico GO,485
2019-01-13,1,Lakeshore West,Mimico GO,249
2019-01-14,1,Lakeshore West,Mimico GO,1670
2019-01-15,1,Lakeshore West,Mimico GO,1668
2019-01-16,1,Lakeshore West,Mimico GO,1635
2019-01-17,1,Lakeshore West,Mimico GO,1615
2019-01-18,1,Lakeshore West,Mimico GO,1575
2019-01-19,1,Lakeshore West,Mimico GO,506
2019-01-20,1,Lakeshore West,Mimico GO,369
2019-01-21,1,Lakeshore West,Mimico GO,1223
2019-01-22,1,Lakeshore West,Mimico GO,1643
2019-01-23,1,Lakeshore West,Mimico GO,1683
2019-01-24,1,Lakeshore West,Mimico GO,1667
2019-01-25,1,Lakeshore West,Mimico GO,1516
2019-01-26,1,Lakeshore West,Mimico GO,435
2019-01-27,1,Lakeshore West,Mimico GO,312
2019-01-28,1,Lakeshore West,Mimico GO,1503
2019-01-29,1,Lakeshore West,Mimico GO,1200
2019-01-30,1,Lakeshore West,Mimico GO,1558
2019-01-31,1,Lakeshore West,Mimico GO,1574
2019-02-01,1,Lakeshore West,Mimico GO,1560
2019-02-02,1,Lakeshore West,Mimico GO,433
2019-02-03,1,Lakeshore West,Mimico GO,393
2019-02-04,1,Lakeshore West,Mimico GO,1681
2019-02-05,1,Lakeshore West,Mimico GO,1686
2019-02-06,1,Lakeshore West,Mimico GO,1570
2019-02-07,1,Lakeshore West,Mimico GO,1650
2019-02-08,1,Lakeshore West,Mimico GO,1506
2019-02-09,1,Lakeshore West,Mimico GO,400
2019-02-10,1,Lakeshore West,Mimico GO,270
2019-02-11,1,Lakeshore West,Mimico GO,1611
2019-02-12,1,Lakeshore West,Mimico GO,1047
2019-02-13,1,Lakeshore West,Mimico GO,1606
2019-02-14,1,Lakeshore West,Mimico GO,1724
2019-02-15,1,Lakeshore West,Mimico GO,1561
2019-02-16,1,Lakeshore West,Mimico GO,483
2019-02-17,1,Lakeshore West,Mimico GO,326
2019-02-18,1,Lakeshore West,Mimico GO,360
2019-02-19,1,Lakeshore West,Mimico GO,1648
2019-02-20,1,Lakeshore West,Mimico GO,1707
2019-02-21,1,Lakeshore West,Mimico GO,1738
2019-02-22,1,Lakeshore West,Mimico GO,1753
2019-02-23,1,Lakeshore West,Mimico GO,573
2019-02-24,1,Lakeshore West,Mimico GO,317
2019-02-25,1,Lakeshore West,Mimico GO,1624
2019-02-26,1,Lakeshore West,Mimico GO,1790
2019-02-27,1,Lakeshore West,Mimico GO,1455
2019-02-28,1,Lakeshore West,Mimico GO,1619
2019-03-01,1,Lakeshore West,Mimico GO,1670
2019-03-02,1,Lakeshore West,Mimico GO,509
2019-03-03,1,Lakeshore West,Mimico GO,443
2019-03-04,1,Lakeshore West,Mimico GO,1620
2019-03-05,1,Lakeshore West,Mimico GO,1662
2019-03-06,1,Lakeshore West,Mimico GO,1615
2019-03-07,1,Lakeshore West,Mimico GO,1632
2019-03-08,1,Lakeshore West,Mimico GO,1642
2019-03-09,1,Lakeshore West,Mimico GO,479
2019-03-10,1,Lakeshore West,Mimico GO,360
2019-03-11,1,Lakeshore West,Mimico GO,1593
2019-03-12,1,Lakeshore West,Mimico GO,1546
2019-03-13,1,Lakeshore West,Mimico GO,1607
2019-03-14,1,Lakeshore West,Mimico GO,1607
2019-03-15,1,Lakeshore West,Mimico GO,1593
2019-03-16,1,Lakeshore West,Mimico GO,623
2019-03-17,1,Lakeshore West,Mimico GO,540
2019-03-18,1,Lakeshore West,Mimico GO,1596
2019-03-19,1,Lakeshore West,Mimico GO,1625
2019-03-20,1,Lakeshore West,Mimico GO,1716
2019-03-21,1,Lakeshore West,Mimico GO,1637
2019-03-22,1,Lakeshore West,Mimico GO,1605
2019-03-23,1,Lakeshore West,Mimico GO,546
2019-03-24,1,Lakeshore West,Mimico GO,416
2019-03-25,1,Lakeshore West,Mimico GO,1767
2019-03-26,1,Lakeshore West,Mimico GO,1786
2019-03-27,1,Lakeshore West,Mimico GO,1652
2019-03-28,1,Lakeshore West,Mimico GO,1884
2019-03-29,1,Lakeshore West,Mimico GO,1949
2019-03-30,1,Lakeshore West,Mimico GO,623
2019-03-31,1,Lakeshore West,Mimico GO,391
2019-04-01,1,Lakeshore West,Mimico GO,1772
2019-04-02,1,Lakeshore West,Mimico GO,1878
2019-04-03,1,Lakeshore West,Mimico GO,1743
2019-04-04,1,Lakeshore West,Mimico GO,1814
2019-04-05,1,Lakeshore West,Mimico GO,1686
2019-04-06,1,Lakeshore West,Mimico GO,770
2019-04-07,1,Lakeshore West,Mimico GO,454
2019-04-08,1,Lakeshore West,Mimico GO,1645
2019-04-09,1,Lakeshore West,Mimico GO,1721
2019-04-10,1,Lakeshore West,Mimico GO,1686
2019-04-11,1,Lakeshore West,Mimico GO,1743
2019-04-12,1,Lakeshore West,Mimico GO,1660
2019-04-13,1,Lakeshore West,Mimico GO,613
2019-04-14,1,Lakeshore West,Mimico GO,334
2019-04-15,1,Lakeshore West,Mimico GO,1677
2019-04-16,1,Lakeshore West,Mimico GO,1764
2019-04-17,1,Lakeshore West,Mimico GO,1835
2019-04-18,1,Lakeshore West,Mimico GO,1684
2019-04-19,1,Lakeshore West,Mimico GO,519
2019-04-20,1,Lakeshore West,Mimico GO,432
2019-04-21,1,Lakeshore West,Mimico GO,458
2019-04-22,1,Lakeshore West,Mimico GO,1280
2019-04-23,1,Lakeshore West,Mimico GO,1900
2019-04-24,1,Lakeshore West,Mimico GO,1855
2019-04-25,1,Lakeshore West,Mimico GO,1774
2019-04-26,1,Lakeshore West,Mimico GO,1763
2019-04-27,1,Lakeshore West,Mimico GO,933
2019-04-28,1,Lakeshore West,Mimico GO,510
2019-04-29,1,Lakeshore West,Mimico GO,1854
2019-04-30,1,Lakeshore West,Mimico GO,1816
2019-05-01,1,Lakeshore West,Mimico GO,1731
2019-05-02,1,Lakeshore West,Mimico GO,1767
2019-05-03,1,Lakeshore West,Mimico GO,1799
2019-05-04,1,Lakeshore West,Mimico GO,510
2019-05-05,1,Lakeshore West,Mimico GO,379
2019-05-06,1,Lakeshore West,Mimico GO,1718
2019-05-07,1,Lakeshore West,Mimico GO,1956
2019-05-08,1,Lakeshore West,Mimico GO,1915
2019-05-09,1,Lakeshore West,Mimico GO,1825
2019-05-10,1,Lakeshore West,Mimico GO,1797
2019-05-11,1,Lakeshore West,Mimico GO,943
2019-05-12,1,Lakeshore West,Mimico GO,620
2019-05-13,1,Lakeshore West,Mimico GO,1708
2019-05-14,1,Lakeshore West,Mimico GO,1824
2019-05-15,1,Lakeshore West,Mimico GO,2099
2019-05-16,1,Lakeshore West,Mimico GO,1827
2019-05-17,1,Lakeshore West,Mimico GO,1650
2019-05-18,1,Lakeshore West,Mimico GO,592
2019-05-19,1,Lakeshore West,Mimico GO,464
2019-05-20,1,Lakeshore West,Mimico GO,437
2019-05-21,1,Lakeshore West,Mimico GO,1905
2019-05-22,1,Lakeshore West,Mimico GO,1854
2019-05-23,1,Lakeshore West,Mimico GO,1972
2019-05-24,1,Lakeshore West,Mimico GO,1930
2019-05-25,1,Lakeshore West,Mimico GO,848
2019-05-26,1,Lakeshore West,Mimico GO,885
2019-05-27,1,Lakeshore West,Mimico GO,1750
2019-05-28,1,Lakeshore West,Mimico GO,1969
2019-05-29,1,Lakeshore West,Mimico GO,1911
2019-05-30,1,Lakeshore West,Mimico GO,2106
2019-05-31,1,Lakeshore West,Mimico GO,1832
2019-06-01,1,Lakeshore West,Mimico GO,543
2019-06-02,1,Lakeshore West,Mimico GO,559
2019-06-03,1,Lakeshore West,Mimico GO,1866
2019-06-04,1,Lakeshore West,Mimico GO,1902
2019-06-05,1,Lakeshore West,Mimico GO,1924
2019-06-06,1,Lakeshore West,Mimico GO,2059
2019-06-07,1,Lakeshore West,Mimico GO,2250
2019-06-08,1,Lakeshore West,Mimico GO,757
2019-06-09,1,Lakeshore West,Mimico GO,544
2019-06-10,1,Lakeshore West,Mimico GO,2337
2019-06-11,1,Lakeshore West,Mimico GO,1924
2019-06-12,1,Lakeshore West,Mimico GO,1883
2019-06-13,1,Lakeshore West,Mimico GO,2063
2019-06-14,1,Lakeshore West,Mimico GO,1825
2019-06-15,1,Lakeshore West,Mimico GO,708
2019-06-16,1,Lakeshore West,Mimico GO,534
2019-06-17,1,Lakeshore West,Mimico GO,3268
2019-06-18,1,Lakeshore West,Mimico GO,1980
2019-06-19,1,Lakeshore West,Mimico GO,2045
2019-06-20,1,Lakeshore West,Mimico GO,1941
2019-06-21,1,Lakeshore West,Mimico GO,1723
2019-06-22,1,Lakeshore West,Mimico GO,868
2019-06-23,1,Lakeshore West,Mimico GO,627
2019-06-24,1,Lakeshore West,Mimico GO,1825
2019-06-25,1,Lakeshore West,Mimico GO,1942
2019-06-26,1,Lakeshore West,Mimico GO,2164
2019-06-27,1,Lakeshore West,Mimico GO,2013
2019-06-28,1,Lakeshore West,Mimico GO,1604
2019-06-29,1,Lakeshore West,Mimico GO,697
2019-06-30,1,Lakeshore West,Mimico GO,627
2019-07-01,1,Lakeshore West,Mimico GO,618
2019-07-02,1,Lakeshore West,Mimico GO,1690
2019-07-03,1,Lakeshore West,Mimico GO,1841
2019-07-04,1,Lakeshore West,Mimico GO,1914
2019-07-05,1,Lakeshore West,Mimico GO,1777
2019-07-06,1,Lakeshore West,Mimico GO,726
2019-07-07,1,Lakeshore West,Mimico GO,624
2019-07-08,1,Lakeshore West,Mimico GO,1767
2019-07-09,1,Lakeshore West,Mimico GO,1770
2019-07-10,1,Lakeshore West,Mimico GO,1911
2019-07-11,1,Lakeshore West,Mimico GO,2144
2019-07-12,1,Lakeshore West,Mimico GO,2079
2019-07-13,1,Lakeshore West,Mimico GO,1112
2019-07-14,1,Lakeshore West,Mimico GO,1066
2019-07-15,1,Lakeshore West,Mimico GO,1714
2019-07-16,1,Lakeshore West,Mimico GO,1878
2019-07-17,1,Lakeshore West,Mimico GO,2184
2019-07-18,1,Lakeshore West,Mimico GO,1921
2019-07-19,1,Lakeshore West,Mimico GO,1828
2019-07-20,1,Lakeshore West,Mimico GO,875
2019-07-21,1,Lakeshore West,Mimico GO,640
2019-07-22,1,Lakeshore West,Mimico GO,1892
2019-07-23,1,Lakeshore West,Mimico GO,1912
2019-07-24,1,Lakeshore West,Mimico GO,1929
2019-07-25,1,Lakeshore West,Mimico GO,1903
2019-07-26,1,Lakeshore West,Mimico GO,2016
2019-07-27,1,Lakeshore West,Mimico GO,1159
2019-07-28,1,Lakeshore West,Mimico GO,674
2019-07-29,1,Lakeshore West,Mimico GO,1818
2019-07-30,1,Lakeshore West,Mimico GO,1806
2019-07-31,1,Lakeshore West,Mimico GO,1935
2019-08-01,1,Lakeshore West,Mimico GO,1926
2019-08-02,1,Lakeshore West,Mimico GO,1597
2019-08-03,1,Lakeshore West,Mimico GO,1200
2019-08-04,1,Lakeshore West,Mimico GO,575
2019-08-05,1,Lakeshore West,Mimico GO,500
2019-08-06,1,Lakeshore West,Mimico GO,1746
2019-08-07,1,Lakeshore West,Mimico GO,1824
2019-08-08,1,Lakeshore West,Mimico GO,1860
2019-08-09,1,Lakeshore West,Mimico GO,1904
2019-08-10,1,Lakeshore West,Mimico GO,1337
2019-08-11,1,Lakeshore West,Mimico GO,676
2019-08-12,1,Lakeshore West,Mimico GO,1796
2019-08-13,1,Lakeshore West,Mimico GO,2038
2019-08-14,1,Lakeshore West,Mimico GO,2146
2019-08-15,1,Lakeshore West,Mimico GO,1808
2019-08-16,1,Lakeshore West,Mimico GO,2484
2019-08-17,1,Lakeshore West,Mimico GO,1131
2019-08-18,1,Lakeshore West,Mimico GO,879
2019-08-19,1,Lakeshore West,Mimico GO,2060
2019-08-20,1,Lakeshore West,Mimico GO,2164
2019-08-21,1,Lakeshore West,Mimico GO,2075
2019-08-22,1,Lakeshore West,Mimico GO,2202
2019-08-23,1,Lakeshore West,Mimico GO,2456
2019-08-24,1,Lakeshore West,Mimico GO,2320
2019-08-25,1,Lakeshore West,Mimico GO,1259
2019-08-26,1,Lakeshore West,Mimico GO,2126
2019-08-27,1,Lakeshore West,Mimico GO,1937
2019-08-28,1,Lakeshore West,Mimico GO,2379
2019-08-29,1,Lakeshore West,Mimico GO,2502
2019-08-30,1,Lakeshore West,Mimico GO,2169
2019-08-31,1,Lakeshore West,Mimico GO,1834
2019-09-01,1,Lakeshore West,Mimico GO,1235
2019-09-02,1,Lakeshore West,Mimico GO,1097
2019-09-03,1,Lakeshore West,Mimico GO,1812
2019-09-04,1,Lakeshore West,Mimico GO,2016
2019-09-05,1,Lakeshore West,Mimico GO,2051
2019-09-06,1,Lakeshore West,Mimico GO,2186
2019-09-07,1,Lakeshore West,Mimico GO,795
2019-09-08,1,Lakeshore West,Mimico GO,475
2019-09-09,1,Lakeshore West,Mimico GO,1960
2019-09-10,1,Lakeshore West,Mimico GO,2133
2019-09-11,1,Lakeshore West,Mimico GO,2088
2019-09-12,1,Lakeshore West,Mimico GO,2111
2019-09-13,1,Lakeshore West,Mimico GO,1980
2019-09-14,1,Lakeshore West,Mimico GO,828
2019-09-15,1,Lakeshore West,Mimico GO,813
2019-09-16,1,Lakeshore West,Mimico GO,1877
2019-09-17,1,Lakeshore West,Mimico GO,2018
2019-09-18,1,Lakeshore West,Mimico GO,2006
2019-09-19,1,Lakeshore West,Mimico GO,2148
2019-09-20,1,Lakeshore West,Mimico GO,2173
2019-09-21,1,Lakeshore West,Mimico GO,830
2019-09-22,1,Lakeshore West,Mimico GO,533
2019-09-23,1,Lakeshore West,Mimico GO,1962
2019-09-24,1,Lakeshore West,Mimico GO,2052
2019-09-25,1,Lakeshore West,Mimico GO,2409
2019-09-26,1,Lakeshore West,Mimico GO,2001
2019-09-27,1,Lakeshore West,Mimico GO,2130
2019-09-28,1,Lakeshore West,Mimico GO,976
2019-09-29,1,Lakeshore West,Mimico GO,576
2019-09-30,1,Lakeshore West,Mimico GO,1903
2019-10-01,1,Lakeshore West,Mimico GO,1986
2019-10-02,1,Lakeshore West,Mimico GO,2100
2019-10-03,1,Lakeshore West,Mimico GO,2054
2019-10-04,1,Lakeshore West,Mimico GO,2073
2019-10-05,1,Lakeshore West,Mimico GO,933
2019-10-06,1,Lakeshore West,Mimico GO,738
2019-10-07,1,Lakeshore West,Mimico GO,2009
2019-10-08,1,Lakeshore West,Mimico GO,2072
2019-10-09,1,Lakeshore West,Mimico GO,2071
2019-10-10,1,Lakeshore West,Mimico GO,2127
2019-10-11,1,Lakeshore West,Mimico GO,1821
2019-10-12,1,Lakeshore West,Mimico GO,865
2019-10-13,1,Lakeshore West,Mimico GO,821
2019-10-14,1,Lakeshore West,Mimico GO,461
2019-10-15,1,Lakeshore West,Mimico GO,2202
2019-10-16,1,Lakeshore West,Mimico GO,1900
2019-10-17,1,Lakeshore West,Mimico GO,2055
2019-10-18,1,Lakeshore West,Mimico GO,2101
2019-10-19,1,Lakeshore West,Mimico GO,1177
2019-10-20,1,Lakeshore West,Mimico GO,707
2019-10-21,1,Lakeshore West,Mimico GO,2050
2019-10-22,1,Lakeshore West,Mimico GO,2116
2019-10-23,1,Lakeshore West,Mimico GO,2128
2019-10-24,1,Lakeshore West,Mimico GO,2143
2019-10-25,1,Lakeshore West,Mimico GO,2117
2019-10-26,1,Lakeshore West,Mimico GO,730
2019-10-27,1,Lakeshore West,Mimico GO,375
2019-10-28,1,Lakeshore West,Mimico GO,2052
2019-10-29,1,Lakeshore West,Mimico GO,2168
2019-10-30,1,Lakeshore West,Mimico GO,2182
2019-10-31,1,Lakeshore West,Mimico GO,1933
2019-11-01,1,Lakeshore West,Mimico GO,2066
2019-11-02,1,Lakeshore West,Mimico GO,712
2019-11-03,1,Lakeshore West,Mimico GO,484
2019-11-04,1,Lakeshore West,Mimico GO,2020
2019-11-05,1,Lakeshore West,Mimico GO,2162
2019-11-06,1,Lakeshore West,Mimico GO,2176
2019-11-07,1,Lakeshore West,Mimico GO,2232
2019-11-08,1,Lakeshore West,Mimico GO,2058
2019-11-09,1,Lakeshore West,Mimico GO,744
2019-11-10,1,Lakeshore West,Mimico GO,541
2019-11-11,1,Lakeshore West,Mimico GO,1568
2019-11-12,1,Lakeshore West,Mimico GO,2040
2019-11-13,1,Lakeshore West,Mimico GO,2012
2019-11-14,1,Lakeshore West,Mimico GO,2017
2019-11-15,1,Lakeshore West,Mimico GO,1848
2019-11-16,1,Lakeshore West,Mimico GO,685
2019-11-17,1,Lakeshore West,Mimico GO,789
2019-11-18,1,Lakeshore West,Mimico GO,2058
2019-11-19,1,Lakeshore West,Mimico GO,1961
2019-11-20,1,Lakeshore West,Mimico GO,2150
2019-11-21,1,Lakeshore West,Mimico GO,1943
2019-11-22,1,Lakeshore West,Mimico GO,2045
2019-11-23,1,Lakeshore West,Mimico GO,715
2019-11-24,1,Lakeshore West,Mimico GO,484
2019-11-25,1,Lakeshore West,Mimico GO,2085
2019-11-26,1,Lakeshore West,Mimico GO,2120
2019-11-27,1,Lakeshore West,Mimico GO,2168
2019-11-28,1,Lakeshore West,Mimico GO,2122
2019-11-29,1,Lakeshore West,Mimico GO,2044
2019-11-30,1,Lakeshore West,Mimico GO,791
2019-12-01,1,Lakeshore West,Mimico GO,516
2019-12-02,1,Lakeshore West,Mimico GO,2048
2019-12-03,1,Lakeshore West,Mimico GO,2141
2019-12-04,1,Lakeshore West,Mimico GO,2094
2019-12-05,1,Lakeshore West,Mimico GO,2106
2019-12-06,1,Lakeshore West,Mimico GO,1918
2019-12-07,1,Lakeshore West,Mimico GO,723
2019-12-08,1,Lakeshore West,Mimico GO,443
2019-12-09,1,Lakeshore West,Mimico GO,1966
2019-12-10,1,Lakeshore West,Mimico GO,2053
2019-12-11,1,Lakeshore West,Mimico GO,2043
2019-12-12,1,Lakeshore West,Mimico GO,2036
2019-12-13,1,Lakeshore West,Mimico GO,1949
2019-12-14,1,Lakeshore West,Mimico GO,638
2019-12-15,1,Lakeshore West,Mimico GO,442
2019-12-16,1,Lakeshore West,Mimico GO,1919
2019-12-17,1,Lakeshore West,Mimico GO,2050
2019-12-18,1,Lakeshore West,Mimico GO,1890
2019-12-19,1,Lakeshore West,Mimico GO,1836
2019-12-20,1,Lakeshore West,Mimico GO,1849
2019-12-21,1,Lakeshore West,Mimico GO,690
2019-12-22,1,Lakeshore West,Mimico GO,592
2019-12-23,1,Lakeshore West,Mimico GO,1289
2019-12-24,1,Lakeshore West,Mimico GO,875
2019-12-25,1,Lakeshore West,Mimico GO,389
2019-12-26,1,Lakeshore West,Mimico GO,444
2019-12-27,1,Lakeshore West,Mimico GO,771
2019-12-28,1,Lakeshore West,Mimico GO,649
2019-12-29,1,Lakeshore West,Mimico GO,485
2019-12-30,1,Lakeshore West,Mimico GO,990
2019-12-31,1,Lakeshore West,Mimico GO,904
2020-01-01,1,Lakeshore West,Mimico GO,346
2020-01-02,1,Lakeshore West,Mimico GO,1263
2020-01-03,1,Lakeshore West,Mimico GO,1339
2020-01-04,1,Lakeshore West,Mimico GO,603
2020-01-05,1,Lakeshore West,Mimico GO,370
2020-01-06,1,Lakeshore West,Mimico GO,1985
2020-01-07,1,Lakeshore West,Mimico GO,2055
2020-01-08,1,Lakeshore West,Mimico GO,2015
2020-01-09,1,Lakeshore West,Mimico GO,1912
2020-01-10,1,Lakeshore West,Mimico GO,1912
2020-01-11,1,Lakeshore West,Mimico GO,462
2020-01-12,1,Lakeshore West,Mimico GO,405
2020-01-13,1,Lakeshore West,Mimico GO,1919
2020-01-14,1,Lakeshore West,Mimico GO,2055
2020-01-15,1,Lakeshore West,Mimico GO,1931
2020-01-16,1,Lakeshore West,Mimico GO,2066
2020-01-17,1,Lakeshore West,Mimico GO,1909
2020-01-18,1,Lakeshore West,Mimico GO,682
2020-01-19,1,Lakeshore West,Mimico GO,421
2020-01-20,1,Lakeshore West,Mimico GO,1814
2020-01-21,1,Lakeshore West,Mimico GO,1933
2020-01-22,1,Lakeshore West,Mimico GO,2466
2020-01-23,1,Lakeshore West,Mimico GO,1999
2020-01-24,1,Lakeshore West,Mimico GO,1967
2020-01-25,1,Lakeshore West,Mimico GO,589
2020-01-26,1,Lakeshore West,Mimico GO,432
2020-01-27,1,Lakeshore West,Mimico GO,1921
2020-01-28,1,Lakeshore West,Mimico GO,2075
2020-01-29,1,Lakeshore West,Mimico GO,1935
2020-01-30,1,Lakeshore West,Mimico GO,1951
2020-01-31,1,Lakeshore West,Mimico GO,1957
2020-02-01,1,Lakeshore West,Mimico GO,673
2020-02-02,1,Lakeshore West,Mimico GO,468
2020-02-03,1,Lakeshore West,Mimico GO,1953
2020-02-04,1,Lakeshore West,Mimico GO,1936
2020-02-05,1,Lakeshore West,Mimico GO,2034
2020-02-06,1,Lakeshore West,Mimico GO,1902
2020-02-07,1,Lakeshore West,Mimico GO,1908
2020-02-08,1,Lakeshore West,Mimico GO,626
2020-02-09,1,Lakeshore West,Mimico GO,406
2020-02-10,1,Lakeshore West,Mimico GO,1995
2020-02-11,1,Lakeshore West,Mimico GO,2037
2020-02-12,1,Lakeshore West,Mimico GO,1933
2020-02-13,1,Lakeshore West,Mimico GO,2102
2020-02-14,1,Lakeshore West,Mimico GO,1658
2020-02-15,1,Lakeshore West,Mimico GO,615
2020-02-16,1,Lakeshore West,Mimico GO,480
2020-02-17,1,Lakeshore West,Mimico GO,509
2020-02-18,1,Lakeshore West,Mimico GO,1897
2020-02-19,1,Lakeshore West,Mimico GO,2004
2020-02-20,1,Lakeshore West,Mimico GO,2104
