Date,Year,Month,year_month,Day,Weekday,Holiday,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Monthly Mean Temp (°C),Delta Temp (°C),Total Precip (mm),Monthly Mean Precip (mm),Delta Precip (mm),Snow on Grnd (cm),Barrie Ridership,Kitchener Ridership,Lakeshore East Ridership,Lakeshore West Ridership,Milton Ridership,Richmond Hill Ridership,Stouffville Ridership,Union Station Ridership,Total GO Ridership,Outlier,Overall Mean,2SD_above,2SD_below
2018-07-28,2018,7,2018-07,28,Saturday,False,24.3,16.3,20.3,22.987096774193546,-2.687096774193545,0.0,2.0483870967741935,-2.0483870967741935,0.0,2105,774,10665,24121,312,0,335,16715,55027,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-07-29,2018,7,2018-07,29,Sunday,False,26.5,14.6,20.5,22.987096774193546,-2.487096774193546,0.0,2.0483870967741935,-2.0483870967741935,0.0,1652,514,6285,11562,197,0,154,10575,30939,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-07-30,2018,7,2018-07,30,Monday,False,25.8,17.8,21.8,22.987096774193546,-1.1870967741935452,0.0,2.0483870967741935,-2.0483870967741935,0.0,11073,13753,24596,34408,15748,5753,9198,95876,210405,False,219741.3409090909,261398.51874083583,178084.163077346
2018-07-31,2018,7,2018-07,31,Tuesday,False,24.9,19.4,22.2,22.987096774193546,-0.7870967741935466,0.0,2.0483870967741935,-2.0483870967741935,0.0,11223,14183,25574,35243,16321,5939,9383,99101,216967,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-08-01,2018,8,2018-08,1,Wednesday,False,26.4,21.3,23.8,23.480645161290315,0.3193548387096854,0.0,5.46774193548387,-5.46774193548387,0.0,11008,13964,25751,36130,15783,5823,9276,98360,216095,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-08-02,2018,8,2018-08,2,Thursday,False,28.4,20.1,24.2,23.480645161290315,0.719354838709684,0.0,5.46774193548387,-5.46774193548387,0.0,10973,14013,27685,42439,15787,5728,9319,98443,224387,False,224966.61589403974,253295.69627997148,196637.535508108
2018-08-03,2018,8,2018-08,3,Friday,False,28.2,20.7,24.4,23.480645161290315,0.9193548387096833,0.0,5.46774193548387,-5.46774193548387,0.0,8828,11603,24481,35474,11692,4311,7383,84704,188476,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-08-04,2018,8,2018-08,4,Saturday,False,29.9,20.5,25.2,23.480645161290315,1.719354838709684,0.0,5.46774193548387,-5.46774193548387,0.0,2658,1323,14406,31455,472,0,490,25697,76501,True,45352.333333333336,73886.65646862905,16818.010198037613
2018-08-05,2018,8,2018-08,5,Sunday,False,32.2,20.6,26.4,23.480645161290315,2.9193548387096833,0.0,5.46774193548387,-5.46774193548387,0.0,1745,595,6594,12147,233,0,236,13745,35295,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-08-06,2018,8,2018-08,6,Monday,True,32.3,21.5,26.9,23.480645161290315,3.4193548387096833,10.9,5.46774193548387,5.43225806451613,0.0,1726,543,5680,8539,154,0,129,8989,25760,False,,,
2018-08-07,2018,8,2018-08,7,Tuesday,False,27.9,19.5,23.7,23.480645161290315,0.21935483870968397,58.2,5.46774193548387,52.73225806451613,0.0,11245,13602,25267,36754,15119,5664,8897,97074,213622,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-08-08,2018,8,2018-08,8,Wednesday,False,26.5,19.7,23.1,23.480645161290315,-0.3806451612903139,21.9,5.46774193548387,16.432258064516127,0.0,10937,13464,26609,38808,14894,5516,8858,98818,217904,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-08-09,2018,8,2018-08,9,Thursday,False,29.8,17.5,23.7,23.480645161290315,0.21935483870968397,1.1,5.46774193548387,-4.3677419354838705,0.0,10940,13587,25441,35725,15326,5146,8968,96580,211713,False,224966.61589403974,253295.69627997148,196637.535508108
2018-08-10,2018,8,2018-08,10,Friday,False,25.2,18.1,21.6,23.480645161290315,-1.880645161290314,0.0,5.46774193548387,-5.46774193548387,0.0,9685,12401,25426,38291,12954,4760,8114,87151,198782,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-08-11,2018,8,2018-08,11,Saturday,False,26.8,17.0,21.9,23.480645161290315,-1.5806451612903167,0.0,5.46774193548387,-5.46774193548387,0.0,2419,992,11902,21443,372,0,361,22132,59621,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-08-12,2018,8,2018-08,12,Sunday,False,27.5,20.4,23.9,23.480645161290315,0.41935483870968326,0.0,5.46774193548387,-5.46774193548387,0.0,2245,719,9475,19192,221,0,247,16703,48802,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-08-13,2018,8,2018-08,13,Monday,False,27.5,20.9,24.2,23.480645161290315,0.719354838709684,0.0,5.46774193548387,-5.46774193548387,0.0,11123,13836,24405,33125,15649,5761,9069,95890,208858,False,219741.3409090909,261398.51874083583,178084.163077346
2018-08-14,2018,8,2018-08,14,Tuesday,False,30.4,21.9,26.1,23.480645161290315,2.619354838709686,0.0,5.46774193548387,-5.46774193548387,0.0,11191,13898,25615,34879,16171,5922,9385,99144,216205,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-08-15,2018,8,2018-08,15,Wednesday,False,31.7,20.9,26.3,23.480645161290315,2.8193548387096854,0.0,5.46774193548387,-5.46774193548387,0.0,11198,13995,26424,39114,15835,5785,9158,99188,220697,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-08-16,2018,8,2018-08,16,Thursday,False,29.0,21.5,25.3,23.480645161290315,1.8193548387096854,0.0,5.46774193548387,-5.46774193548387,0.0,11069,13714,26903,40212,15739,5690,9162,98242,220731,False,224966.61589403974,253295.69627997148,196637.535508108
2018-08-17,2018,8,2018-08,17,Friday,False,27.4,21.4,24.4,23.480645161290315,0.9193548387096833,26.5,5.46774193548387,21.032258064516128,0.0,9428,12384,24576,38634,13074,4690,8040,84083,194909,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-08-18,2018,8,2018-08,18,Saturday,False,24.5,19.8,22.2,23.480645161290315,-1.280645161290316,0.0,5.46774193548387,-5.46774193548387,0.0,2282,872,13672,37608,291,0,336,19842,74903,True,45352.333333333336,73886.65646862905,16818.010198037613
2018-08-19,2018,8,2018-08,19,Sunday,False,24.6,18.8,21.7,23.480645161290315,-1.780645161290316,0.0,5.46774193548387,-5.46774193548387,0.0,1965,645,8614,20272,225,0,243,13360,45324,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-08-20,2018,8,2018-08,20,Monday,False,25.2,19.8,22.5,23.480645161290315,-0.9806451612903153,0.0,5.46774193548387,-5.46774193548387,0.0,11082,14065,27757,44777,15380,5589,9060,98936,226646,False,219741.3409090909,261398.51874083583,178084.163077346
2018-08-21,2018,8,2018-08,21,Tuesday,False,25.8,20.2,23.0,23.480645161290315,-0.4806451612903153,38.8,5.46774193548387,33.332258064516125,0.0,10743,13378,25619,36203,14662,5500,8855,96946,211906,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-08-22,2018,8,2018-08,22,Wednesday,False,22.2,16.3,19.2,23.480645161290315,-4.280645161290316,0.2,5.46774193548387,-5.26774193548387,0.0,11401,14354,29606,44749,14096,5516,9286,101118,230126,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-08-23,2018,8,2018-08,23,Thursday,False,27.3,15.7,21.5,23.480645161290315,-1.9806451612903153,0.0,5.46774193548387,-5.46774193548387,0.0,10953,13854,28993,48524,15501,5430,9147,98715,231117,False,224966.61589403974,253295.69627997148,196637.535508108
2018-08-24,2018,8,2018-08,24,Friday,False,26.7,16.8,21.8,23.480645161290315,-1.6806451612903146,0.0,5.46774193548387,-5.46774193548387,0.0,9581,12432,27124,45296,12778,4559,8208,88142,208120,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-08-25,2018,8,2018-08,25,Saturday,False,25.2,20.4,22.8,23.480645161290315,-0.6806451612903146,8.8,5.46774193548387,3.3322580645161306,0.0,2348,847,12460,34007,332,0,377,20640,71011,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-08-26,2018,8,2018-08,26,Sunday,False,29.2,20.3,24.8,23.480645161290315,1.3193548387096854,0.0,5.46774193548387,-5.46774193548387,0.0,2224,745,10522,26297,212,0,249,16915,57164,True,32455.370860927153,53039.51923403652,11871.222487817791
2018-08-27,2018,8,2018-08,27,Monday,False,26.8,21.2,24.0,23.480645161290315,0.5193548387096847,3.1,5.46774193548387,-2.36774193548387,0.0,10529,13609,26364,41237,14931,5303,8697,94300,214970,False,219741.3409090909,261398.51874083583,178084.163077346
2018-08-28,2018,8,2018-08,28,Tuesday,False,32.3,23.2,27.8,23.480645161290315,4.319354838709685,0.0,5.46774193548387,-5.46774193548387,0.0,11073,14258,28362,46169,15398,5398,9144,98508,228310,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-08-29,2018,8,2018-08,29,Wednesday,False,28.9,18.8,23.8,23.480645161290315,0.3193548387096854,0.0,5.46774193548387,-5.46774193548387,0.0,10715,13881,27942,45942,15143,5202,8928,96095,223848,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-08-30,2018,8,2018-08,30,Thursday,False,19.1,16.2,17.6,23.480645161290315,-5.880645161290314,0.0,5.46774193548387,-5.46774193548387,0.0,10914,14323,32264,58946,14865,5068,8863,104315,249558,False,224966.61589403974,253295.69627997148,196637.535508108
2018-08-31,2018,8,2018-08,31,Friday,False,22.8,17.3,20.1,23.480645161290315,-3.380645161290314,0.0,5.46774193548387,-5.46774193548387,0.0,9170,12188,29106,51532,11142,3813,7326,87994,212271,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-09-01,2018,9,2018-09,1,Saturday,False,27.7,17.0,22.3,19.410000000000004,2.889999999999997,0.0,2.1166666666666667,-2.1166666666666667,0.0,2908,1341,16842,48567,451,0,697,25363,96169,True,45352.333333333336,73886.65646862905,16818.010198037613
2018-09-02,2018,9,2018-09,2,Sunday,False,28.1,22.3,25.2,19.410000000000004,5.789999999999996,0.0,2.1166666666666667,-2.1166666666666667,0.0,1821,859,10629,28970,303,0,387,16443,59412,True,32455.370860927153,53039.51923403652,11871.222487817791
2018-09-03,2018,9,2018-09,3,Monday,True,32.0,22.3,27.1,19.410000000000004,7.689999999999998,0.0,2.1166666666666667,-2.1166666666666667,0.0,1793,744,9132,20723,272,0,261,11977,44902,False,,,
2018-09-04,2018,9,2018-09,4,Tuesday,False,28.1,20.8,24.4,19.410000000000004,4.989999999999995,0.0,2.1166666666666667,-2.1166666666666667,0.0,11370,14767,25924,38484,15482,5453,9106,95791,216377,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-09-05,2018,9,2018-09,5,Wednesday,False,32.3,21.9,27.1,19.410000000000004,7.689999999999998,0.6,2.1166666666666667,-1.5166666666666666,0.0,12726,15847,28066,40388,17251,6142,10007,106585,237012,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-09-06,2018,9,2018-09,6,Thursday,False,26.4,18.5,22.4,19.410000000000004,2.989999999999995,0.8,2.1166666666666667,-1.3166666666666667,0.0,12716,15883,28003,40068,17230,6222,10231,106591,236944,False,224966.61589403974,253295.69627997148,196637.535508108
2018-09-07,2018,9,2018-09,7,Friday,False,23.7,17.2,20.4,19.410000000000004,0.9899999999999949,0.0,2.1166666666666667,-2.1166666666666667,0.0,11471,14764,26792,37588,15397,5382,9241,97274,217909,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-09-08,2018,9,2018-09,8,Saturday,False,17.8,13.1,15.4,19.410000000000004,-4.010000000000003,0.0,2.1166666666666667,-2.1166666666666667,0.0,2041,796,9016,14918,308,0,220,17138,44437,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-09-09,2018,9,2018-09,9,Sunday,False,16.5,11.5,14.0,19.410000000000004,-5.410000000000004,0.0,2.1166666666666667,-2.1166666666666667,0.0,1617,658,6365,9541,185,0,153,11947,30466,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-09-10,2018,9,2018-09,10,Monday,False,16.7,12.4,14.6,19.410000000000004,-4.810000000000004,32.9,2.1166666666666667,30.78333333333333,0.0,12751,15395,26577,36388,16509,6039,9855,103797,227311,False,219741.3409090909,261398.51874083583,178084.163077346
2018-09-11,2018,9,2018-09,11,Tuesday,False,20.3,15.2,17.8,19.410000000000004,-1.610000000000003,0.0,2.1166666666666667,-2.1166666666666667,0.0,13186,16378,27885,37592,18071,6286,10433,108867,238698,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-09-12,2018,9,2018-09,12,Wednesday,False,23.3,14.2,18.8,19.410000000000004,-0.610000000000003,0.0,2.1166666666666667,-2.1166666666666667,0.0,13277,16163,27791,37825,17572,6241,10246,107579,236694,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-09-13,2018,9,2018-09,13,Thursday,False,24.8,17.6,21.2,19.410000000000004,1.7899999999999956,0.0,2.1166666666666667,-2.1166666666666667,0.0,13027,16041,27811,37595,17398,6305,10188,106508,234873,False,224966.61589403974,253295.69627997148,196637.535508108
2018-09-14,2018,9,2018-09,14,Friday,False,27.7,20.6,24.1,19.410000000000004,4.689999999999998,0.0,2.1166666666666667,-2.1166666666666667,0.0,11642,14913,26970,37407,15343,5485,8987,97388,218135,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-09-15,2018,9,2018-09,15,Saturday,False,28.7,21.7,25.2,19.410000000000004,5.789999999999996,0.0,2.1166666666666667,-2.1166666666666667,0.0,1903,779,9568,15883,266,0,207,14813,43419,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-09-16,2018,9,2018-09,16,Sunday,False,28.2,20.7,24.5,19.410000000000004,5.089999999999996,0.0,2.1166666666666667,-2.1166666666666667,0.0,1470,655,5021,7258,161,0,109,8514,23188,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-09-17,2018,9,2018-09,17,Monday,False,26.3,20.3,23.3,19.410000000000004,3.889999999999997,0.0,2.1166666666666667,-2.1166666666666667,0.0,12872,16271,27123,36117,17716,6383,10132,105107,231721,False,219741.3409090909,261398.51874083583,178084.163077346
2018-09-18,2018,9,2018-09,18,Tuesday,False,27.6,16.4,22.0,19.410000000000004,2.5899999999999963,0.0,2.1166666666666667,-2.1166666666666667,0.0,13310,16417,27906,37426,18129,6439,10299,108882,238808,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-09-19,2018,9,2018-09,19,Wednesday,False,20.8,15.3,18.0,19.410000000000004,-1.4100000000000037,0.0,2.1166666666666667,-2.1166666666666667,0.0,12886,16121,28114,39486,17554,6189,10171,107047,237568,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-09-20,2018,9,2018-09,20,Thursday,False,19.6,15.5,17.5,19.410000000000004,-1.9100000000000037,0.0,2.1166666666666667,-2.1166666666666667,0.0,13274,16294,29552,40534,17595,6173,10218,110319,243959,False,224966.61589403974,253295.69627997148,196637.535508108
2018-09-21,2018,9,2018-09,21,Friday,False,30.8,13.6,22.2,19.410000000000004,2.7899999999999956,0.0,2.1166666666666667,-2.1166666666666667,0.0,10366,14782,27847,39417,15095,5380,9094,101491,223472,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-09-22,2018,9,2018-09,22,Saturday,False,16.5,10.7,13.6,19.410000000000004,-5.810000000000004,0.0,2.1166666666666667,-2.1166666666666667,0.0,1827,864,8786,13768,292,0,227,16878,42642,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-09-23,2018,9,2018-09,23,Sunday,False,18.6,9.7,14.1,19.410000000000004,-5.310000000000004,0.0,2.1166666666666667,-2.1166666666666667,0.0,1687,813,6861,10216,186,0,159,12961,32883,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-09-24,2018,9,2018-09,24,Monday,False,19.7,11.4,15.5,19.410000000000004,-3.9100000000000037,3.7,2.1166666666666667,1.5833333333333335,0.0,12996,16447,28235,39199,17501,6058,9680,108693,238809,False,219741.3409090909,261398.51874083583,178084.163077346
2018-09-25,2018,9,2018-09,25,Tuesday,False,21.4,16.0,18.7,19.410000000000004,-0.7100000000000044,13.2,2.1166666666666667,11.083333333333332,0.0,13214,16224,28505,39257,17558,6371,10233,110764,242126,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-09-26,2018,9,2018-09,26,Wednesday,False,22.5,12.2,17.3,19.410000000000004,-2.110000000000003,0.0,2.1166666666666667,-2.1166666666666667,0.0,13340,16456,29287,40007,17600,6287,10249,111011,244237,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-09-27,2018,9,2018-09,27,Thursday,False,17.3,10.3,13.8,19.410000000000004,-5.610000000000003,0.0,2.1166666666666667,-2.1166666666666667,0.0,13007,16224,28573,39382,17518,6242,9966,107824,238736,False,224966.61589403974,253295.69627997148,196637.535508108
2018-09-28,2018,9,2018-09,28,Friday,False,23.0,11.3,17.1,19.410000000000004,-2.3100000000000023,3.4,2.1166666666666667,1.2833333333333332,0.0,11887,15221,28572,39429,15504,5475,9199,102650,227937,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-09-29,2018,9,2018-09,29,Saturday,False,16.5,9.5,13.0,19.410000000000004,-6.410000000000004,0.4,2.1166666666666667,-1.7166666666666668,0.0,2170,1022,9693,14865,405,0,319,17224,45698,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-09-30,2018,9,2018-09,30,Sunday,False,13.6,9.8,11.7,19.410000000000004,-7.710000000000004,8.5,2.1166666666666667,6.383333333333333,0.0,1641,613,6188,8464,155,0,207,11307,28575,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-10-01,2018,10,2018-10,1,Monday,False,13.4,8.3,10.9,9.645161290322582,1.2548387096774185,8.3,2.045161290322581,6.25483870967742,0.0,12964,15961,26716,35516,17450,6342,9944,105206,230099,False,219741.3409090909,261398.51874083583,178084.163077346
2018-10-02,2018,10,2018-10,2,Tuesday,False,14.0,9.9,12.0,9.645161290322582,2.354838709677418,8.8,2.045161290322581,6.75483870967742,0.0,13128,16036,27197,36106,17796,6405,10211,107948,234827,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-10-03,2018,10,2018-10,3,Wednesday,False,19.4,11.6,15.5,9.645161290322582,5.854838709677418,0.0,2.045161290322581,-2.045161290322581,0.0,13240,16412,28291,38507,17683,6446,10234,109877,240690,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-10-04,2018,10,2018-10,4,Thursday,False,22.2,8.5,15.3,9.645161290322582,5.654838709677419,10.3,2.045161290322581,8.25483870967742,0.0,12998,16276,28349,38534,17290,6262,10119,108188,238016,False,224966.61589403974,253295.69627997148,196637.535508108
2018-10-05,2018,10,2018-10,5,Friday,False,13.4,6.5,9.9,9.645161290322582,0.2548387096774185,0.0,2.045161290322581,-2.045161290322581,0.0,10841,13874,25010,33724,13378,5094,8367,92098,202386,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-10-06,2018,10,2018-10,6,Saturday,False,17.0,10.1,13.6,9.645161290322582,3.954838709677418,1.8,2.045161290322581,-0.24516129032258083,0.0,1824,685,7719,14639,171,0,168,16056,41262,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-10-07,2018,10,2018-10,7,Sunday,False,15.4,12.2,13.8,9.645161290322582,4.154838709677419,6.0,2.045161290322581,3.954838709677419,0.0,1369,455,5912,9330,161,0,125,9966,27318,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-10-08,2018,10,2018-10,8,Monday,True,15.1,11.6,13.3,9.645161290322582,3.654838709677419,0.0,2.045161290322581,-2.045161290322581,0.0,2021,525,6993,10707,190,0,101,7699,28236,False,,,
2018-10-09,2018,10,2018-10,9,Tuesday,False,26.4,14.1,20.2,9.645161290322582,10.554838709677417,0.0,2.045161290322581,-2.045161290322581,0.0,12758,15440,28140,38424,17045,6332,9911,105587,233637,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-10-10,2018,10,2018-10,10,Wednesday,False,26.2,18.9,22.6,9.645161290322582,12.95483870967742,0.0,2.045161290322581,-2.045161290322581,0.0,12410,15480,27569,37140,17099,6380,9820,105662,231560,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-10-11,2018,10,2018-10,11,Thursday,False,22.1,8.9,15.5,9.645161290322582,5.854838709677418,0.0,2.045161290322581,-2.045161290322581,0.0,11945,15202,28247,38417,17112,6270,9777,105936,232906,False,224966.61589403974,253295.69627997148,196637.535508108
2018-10-12,2018,10,2018-10,12,Friday,False,11.6,6.4,9.0,9.645161290322582,-0.6451612903225818,0.4,2.045161290322581,-1.645161290322581,0.0,10819,13837,26244,37539,15002,5459,8735,93937,211572,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-10-13,2018,10,2018-10,13,Saturday,False,10.3,4.4,7.4,9.645161290322582,-2.2451612903225815,1.2,2.045161290322581,-0.8451612903225809,0.0,1148,699,6534,8954,169,0,163,10347,28014,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-10-14,2018,10,2018-10,14,Sunday,False,13.9,4.2,9.1,9.645161290322582,-0.5451612903225822,0.0,2.045161290322581,-2.045161290322581,0.0,994,603,5213,6791,105,0,95,8045,21846,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-10-15,2018,10,2018-10,15,Monday,False,13.8,4.2,9.0,9.645161290322582,-0.6451612903225818,3.1,2.045161290322581,1.0548387096774192,0.0,13168,16261,27834,37877,17335,6445,10038,108660,237618,False,219741.3409090909,261398.51874083583,178084.163077346
2018-10-16,2018,10,2018-10,16,Tuesday,False,12.4,3.3,7.9,9.645161290322582,-1.7451612903225815,0.0,2.045161290322581,-2.045161290322581,0.0,13391,16480,28941,40788,17735,6528,10316,110788,244967,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-10-17,2018,10,2018-10,17,Wednesday,False,9.9,2.0,6.0,9.645161290322582,-3.645161290322582,0.0,2.045161290322581,-2.045161290322581,0.0,13246,16133,28587,38137,17522,6482,10228,109678,240013,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-10-18,2018,10,2018-10,18,Thursday,False,8.5,0.0,4.3,9.645161290322582,-5.345161290322582,0.0,2.045161290322581,-2.045161290322581,0.0,12956,16136,28580,38745,17344,6335,9881,108543,238520,False,224966.61589403974,253295.69627997148,196637.535508108
2018-10-19,2018,10,2018-10,19,Friday,False,14.7,6.8,10.8,9.645161290322582,1.1548387096774189,0.0,2.045161290322581,-2.045161290322581,0.0,11478,14780,26913,36493,15255,5518,9066,96516,216019,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-10-20,2018,10,2018-10,20,Saturday,False,12.6,4.1,8.3,9.645161290322582,-1.3451612903225811,0.0,2.045161290322581,-2.045161290322581,0.0,1886,731,8289,11616,196,0,198,14231,37147,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-10-21,2018,10,2018-10,21,Sunday,False,6.5,1.3,3.9,9.645161290322582,-5.7451612903225815,0.0,2.045161290322581,-2.045161290322581,0.0,1260,579,5003,6723,157,0,101,9172,22995,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-10-22,2018,10,2018-10,22,Monday,False,10.9,4.0,7.5,9.645161290322582,-2.145161290322582,0.0,2.045161290322581,-2.045161290322581,0.0,12695,15773,26564,36289,17222,6240,9669,104952,229404,False,219741.3409090909,261398.51874083583,178084.163077346
2018-10-23,2018,10,2018-10,23,Tuesday,False,10.2,3.7,7.0,9.645161290322582,-2.645161290322582,2.9,2.045161290322581,0.854838709677419,0.0,13013,15801,27745,37296,17545,6470,10036,107860,235766,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-10-24,2018,10,2018-10,24,Wednesday,False,6.3,2.6,4.5,9.645161290322582,-5.145161290322582,0.3,2.045161290322581,-1.7451612903225808,0.0,13062,16006,28530,38753,17314,6455,10062,109418,239600,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-10-25,2018,10,2018-10,25,Thursday,False,7.9,2.8,5.4,9.645161290322582,-4.2451612903225815,0.0,2.045161290322581,-2.045161290322581,0.0,12742,15786,27703,37020,17157,6304,9952,106208,232872,False,224966.61589403974,253295.69627997148,196637.535508108
2018-10-26,2018,10,2018-10,26,Friday,False,8.7,5.2,7.0,9.645161290322582,-2.645161290322582,0.0,2.045161290322581,-2.045161290322581,0.0,11298,14530,26959,37426,15049,5506,9021,97433,217222,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-10-27,2018,10,2018-10,27,Saturday,False,6.9,1.4,4.2,9.645161290322582,-5.445161290322582,7.2,2.045161290322581,5.154838709677419,0.0,1771,754,7315,10130,174,0,246,13102,33492,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-10-28,2018,10,2018-10,28,Sunday,False,6.2,1.8,4.0,9.645161290322582,-5.645161290322582,1.7,2.045161290322581,-0.3451612903225809,0.0,1353,605,5418,7974,127,0,111,9122,24710,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-10-29,2018,10,2018-10,29,Monday,False,9.1,2.6,5.9,9.645161290322582,-3.7451612903225815,0.4,2.045161290322581,-1.645161290322581,0.0,13273,16250,28054,38011,17481,6459,10093,108294,237915,False,219741.3409090909,261398.51874083583,178084.163077346
2018-10-30,2018,10,2018-10,30,Tuesday,False,10.3,0.8,5.6,9.645161290322582,-4.045161290322582,0.4,2.045161290322581,-1.645161290322581,0.0,13155,16540,28993,38761,17972,6585,10356,111218,243580,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-10-31,2018,10,2018-10,31,Wednesday,False,13.3,6.0,9.6,9.645161290322582,-0.045161290322582204,10.6,2.045161290322581,8.55483870967742,0.0,12453,15332,26964,35286,16677,6295,9730,104795,227532,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-11-01,2018,11,2018-11,1,Thursday,False,9.1,5.3,7.2,2.6233333333333335,4.576666666666666,33.3,4.243333333333334,29.056666666666665,0.0,13003,16110,29104,39785,17384,6465,10125,109190,241166,False,224966.61589403974,253295.69627997148,196637.535508108
2018-11-02,2018,11,2018-11,2,Friday,False,6.1,4.3,5.2,2.6233333333333335,2.5766666666666667,4.0,4.243333333333334,-0.24333333333333407,0.0,11114,14554,26500,37137,15295,5592,9064,97705,216961,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-11-03,2018,11,2018-11,3,Saturday,False,7.4,2.8,5.1,2.6233333333333335,2.476666666666666,1.5,4.243333333333334,-2.743333333333334,0.0,1631,666,7004,18638,145,0,195,16991,45270,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-11-04,2018,11,2018-11,4,Sunday,False,7.5,1.0,4.3,2.6233333333333335,1.6766666666666663,0.2,4.243333333333334,-4.043333333333334,0.0,1311,580,4967,12969,103,0,101,11705,31736,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-11-05,2018,11,2018-11,5,Monday,False,10.3,7.5,11.3,2.6233333333333335,8.676666666666668,15.7,4.243333333333334,11.456666666666665,0.0,13141,16119,27858,38818,17720,6526,10110,108166,238458,False,219741.3409090909,261398.51874083583,178084.163077346
2018-11-06,2018,11,2018-11,6,Tuesday,False,16.4,8.9,12.6,2.6233333333333335,9.976666666666667,5.6,4.243333333333334,1.3566666666666656,0.0,12958,15901,28557,39072,17531,6542,10179,109625,240365,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-11-07,2018,11,2018-11,7,Wednesday,False,10.0,5.2,7.6,2.6233333333333335,4.976666666666667,0.5,4.243333333333334,-3.743333333333334,0.0,12925,15371,27925,38193,17143,6458,10043,106687,234745,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-11-08,2018,11,2018-11,8,Thursday,False,6.3,3.6,4.9,2.6233333333333335,2.276666666666667,0.3,4.243333333333334,-3.9433333333333342,0.0,12622,15890,28246,39065,17452,6407,10010,105977,235669,False,224966.61589403974,253295.69627997148,196637.535508108
